ind,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
22,0.0011382780130219006,0.0,0.002064077463613046,0.0006070816069450137,0.0035362503604547046,0.013097785669838668,0.0011231009728482752,0.0006981438479867656,0.0,6.070816069450137e-05,0.0015784121780570354,0.0055396196633732495,0.0016391203387515368,0.0004401341650351349,0.0035362503604547046,0.007421572644902791,0.0005311964060768869,0.0010775698523273992,0.016239432985779113,0.17833022204009774,0.00012141632138900274,0.08616005706567106,0.01472172896841658,0.034239402631698765,0.00133557953527903,0.0021703167448284236,0.13458999225970952,0.0040219156460107154,0.015450226896750597,0.010866760764315742,0.00030354080347250683,0.0,9.106224104175205e-05,0.0003794260043406335,9.106224104175205e-05,0.041053893669656547,7.588520086812671e-05,0.012490704062893656,1.5177040173625342e-05,0.0012748713745845287,0.01514668609327809,0.0017757137003141647,0.006495773194311646,0.0013659336156262806,0.0006829668078131403,0.005782452306151255,0.006920730319173156,0.006040461989102885,0.008180424653584059,0.007497457845770918,9.106224104175205e-05,4.553112052087602e-05,0.028669428887978268,0.005145016618858991,0.034087632229962514,0.2536538724218003,0.0030050539543778174,0.008939276662265325,0.0010927468925010246,0.0030657621150723185,0.0013507565754526554,0.0028532835526415643,0.0,0.0
23,0.024532975437419204,0.000740134013598729,0.01200003947381406,0.008674370639377104,0.05173043332379384,0.004105276662094284,0.009996743410340165,0.017802690140428096,0.0021710597732229383,0.007164497251635696,0.025579031509972074,0.004282908825357978,0.01088490422665864,0.016115184589422994,0.03835867881144346,0.03666130480692371,0.0,0.01380596646699496,3.9473814058598884e-05,0.028727068181145336,3.9473814058598884e-05,0.004085539755064984,0.06385876269329833,0.04489159503814157,0.017102029940887966,0.011546090612140172,0.0037302754285375938,0.013825703374024258,0.03133233990901286,0.015602025006661207,0.061292964779489416,0.007411208589501939,0.0668094302941786,0.03071062733758993,0.003838828417198741,0.025776400580265067,0.005200675002220403,0.0022401389478254865,0.043855407419103355,0.008398053940966911,0.02033888269369307,0.0022598758548547856,0.008842134349126148,0.0018552692607541473,0.014259915328668845,0.0028717199727630685,0.004026329033977085,0.0018651377142687969,0.0030789574965707127,0.02151322866193639,0.00012828989569044636,0.003424353369583453,0.013292806884233172,0.02547047852131093,0.027148115618801382,0.02779943355076826,0.00805265806795417,0.006463837052095567,0.02851983065733769,0.0,0.0008388185487452262,0.003029615228997464,0.0,0.0
24,0.019615211521152115,6.525652565256526e-05,0.0004230423042304231,0.004108910891089109,0.04237623762376238,0.005283528352835284,0.0035643564356435645,0.018499099909991,0.0015481548154815481,0.02738073807380738,0.030828082808280827,0.0027025202520252023,0.008123312331233123,0.044855985598559855,0.0355040504050405,0.013611611161116111,0.00048604860486048607,0.006370387038703871,0.002997299729972997,0.014489198919891989,0.0020882088208820882,0.004610711071107111,0.006966696669666967,0.27113861386138616,0.004932493249324932,0.009448694869486948,0.013305580558055804,0.008046804680468048,0.03759225922592259,0.04793429342934293,0.04229072907290729,0.0030693069306930694,0.01790954095409541,0.028609360936093613,0.0021332133213321333,0.058568856885688574,0.0010733573357335734,0.001770927092709271,0.020648064806480647,0.00538028802880288,0.00015976597659765976,6.75067506750675e-06,0.0003127812781278128,0.015555805580558055,0.008818631863186318,0.0025922592259225922,0.0032605760576057607,0.0023109810981098112,0.0027070207020702067,0.00238973897389739,0.00019351935193519351,0.0005265526552655265,0.008544104410441044,0.02391989198919892,0.010036003600360036,0.014988748874887488,0.012592259225922593,0.00468046804680468,0.007972547254725473,0.001536903690369037,0.0009518451845184518,0.005591809180918092,0.0,0.0
25,0.086252423598929,0.0,0.0009232757824762256,0.0004062413442895393,0.025556273658941926,0.002954482503923922,0.00038777582864001477,0.0019942756901486476,0.0010340688763733727,0.044926599575293144,0.010709999076724217,0.002954482503923922,0.0018650170806019757,0.0016803619241067306,0.00343458591081156,0.0025667066752839075,0.0004616378912381128,1.8465515649524514e-05,0.015511033145600591,0.0021789308466438925,0.0008678792355276522,0.001366448158064814,0.003563844520358231,0.04679161665589512,0.20060936201643434,0.17785984673622013,0.012131843781737605,0.005816637429600221,0.02843689410026775,0.04261841011910258,0.0007386206259809805,0.0,0.0,0.008863447511771766,1.8465515649524514e-05,0.09253069891976734,0.000720155110331456,0.0008124826885790786,0.0021789308466438925,0.002049672237097221,0.0031206721447696426,0.0,0.0015326377989105346,0.02437448065737236,0.008844981996122242,0.002418982550087711,0.003379189363862986,0.001901948111901025,0.0010894654233219463,0.0018280860493029268,0.000720155110331456,0.001440310220662912,0.007829378635398393,0.022638722186317052,0.012575016157326192,0.021696980888191303,0.01399686086233958,0.004856430615824947,0.018151601883482596,0.0049302926784230445,0.0008309482042286031,0.008050964823192688,0.0,0.0
26,0.0007089896470427445,0.0,0.00046981241671507164,0.0029640892472750885,0.023123312946321795,0.004117265179212082,0.0013667270304438446,0.019040215942870812,0.0016571565244131615,0.006329654559743055,0.04213790275737179,0.003416817576109612,0.02184200635528069,0.020236102094509177,0.2058034646530222,0.032835616906413366,0.0012642225031605564,0.0060050568900126425,0.00799535312809649,0.006517579526429084,0.0035449482352137222,0.0033399391806471458,0.010276078860149657,0.018348310383708617,0.007209485085591281,0.34169029965490144,0.036756415074999146,0.003271602829124953,0.026343663511805105,0.011019236682953498,0.008208904226603342,0.0006577373834011003,0.003134930126080569,0.00616735572487785,3.4168175761096116e-05,0.00937062220248061,0.001990296238083849,0.002024464413844945,0.006722588580995661,0.007337615744695392,0.0,0.0,4.271021970137014e-05,0.01165988997847405,0.014504390610585303,0.003408275532169338,0.003801209553421943,0.0024344825229780983,0.0016571565244131615,0.002716369973007141,0.00029897153790959104,0.0007944100864454848,0.007491372535620324,0.0016144463047117915,0.0015375679092493252,0.0040233026958690675,0.01808350702156012,0.004014760651928794,0.0033911914442887898,0.0016827826562339837,0.00034168175761096115,0.0012215122834591861,0.0,0.0
27,0.010303599233272813,3.372700240023833e-05,6.183283773377028e-05,0.0016357596164115592,0.01585450171164537,0.002889279872287084,3.934816946694472e-05,0.0013940494325431845,0.0015233362750774315,0.000837553892939252,0.006236684860510739,0.0017453723742123339,0.004401373813231102,0.005570576563106031,0.0018465533814130488,0.003277140399889825,0.0010342947402739754,0.00031478535573555775,0.0033698896564904805,4.215875300029792e-05,0.0022962467467495602,0.00148679868914384,0.010165880640138505,0.0174199967397231,0.0022878149961495006,0.003322109736423476,0.5584432739925462,0.005039376275302278,0.02772359597299591,0.026329546540452727,0.020298034277876773,0.00046655686653663034,0.0013687541807430059,0.021708947211620075,0.001225414420541993,0.022029353734422337,0.0003766181934693281,0.001444639936143542,0.010652111591408607,0.009814557698469355,0.0038308253559604043,0.0017987734613460445,0.0013912388490098313,0.04057639447102007,0.004387320895564336,0.006186094356910381,0.0019842719745473553,0.001978650807480649,0.0018240687131462234,0.007965193733522953,0.00023327843326831517,0.0007672893046054221,0.00960657451700122,0.01338118820229456,0.013555444381362457,0.0038617417748272897,0.006371592870111692,0.0028977116228871436,0.002847121119286786,0.0008066374740723668,0.00017425617906789806,0.0025098510952844028,0.0,0.0
28,0.1575111035552628,0.007055273391843935,0.0008287821153069682,0.006247742100006375,0.018084450772467432,0.002465095522451495,0.0019763265826550783,0.0031451218734725975,0.001020039526531653,0.002465095522451495,0.003315128461227873,0.005652719042862912,0.009647873855111885,0.0060777355122511,0.010667913381643539,0.004271415517351298,0.0006800263510211022,0.017978196655120387,0.016873153834711097,0.010497906793888264,0.0032301251673502347,0.0012963002316339757,0.017765688420426293,0.012240474318379838,0.01638438489491468,0.04662430669188431,0.017978196655120387,0.06876766474700896,0.08861593386743737,0.016915655481649913,0.20092653590326626,0.00019125741122468496,0.001593811760205708,0.007459039037762714,0.0038251482244936992,0.03181248273370593,0.00012750494081645663,0.0006162738806128737,0.0037826465775548804,0.006587755275516927,0.0056952206898017305,0.0017425675244915739,0.02023078394287779,0.0029538644622479123,0.017680685126548655,0.009074101621437831,0.005865227277557006,0.001933824935716259,0.004845187751025353,0.01600187007246531,0.00019125741122468496,4.2501646938818886e-05,0.01217672184797161,0.02163333829185881,0.010752916675521177,0.014514312429606647,0.0009137854091846059,0.009350362326540154,0.009222857385723697,0.00017000658775527555,0.00040376564591877934,0.001402554348981023,0.0,0.0
29,0.03797576048200599,0.0014211906290363748,0.0015236710417423991,0.0019374598779516295,0.13981228682140565,0.019030419280239456,0.007867788666053073,0.012875793739800299,0.003267771650437379,0.003053142861562498,0.059467643259882595,0.014909933252380254,0.020786121445089834,0.014977608996620081,0.028972952905416384,0.03243601741780298,0.004601950608308261,0.018910536533300333,0.026929145429373597,0.067985119070638,0.015559620397082597,0.013384328617945288,0.013111692048293412,0.02441547492903715,0.00431577888980842,0.005740836704229927,0.06976402434779919,0.007117554701337274,0.11109070096602291,0.02092727371164719,0.008840385790414022,0.00017982412040868417,0.003176892793886754,0.007038277400942047,0.00010054682001345781,0.062033520762918334,0.004714098984477119,0.006850718909763097,0.0052864424214768,0.003880720533980958,0.002018670771039422,0.00029003890388497447,0.001024804127060243,0.0008565815628069579,0.0007850386331819976,0.013612492555668135,0.003965798612453884,0.003412791102379866,0.0014733976317356703,0.0023589830849311258,6.380855885469437e-05,0.0001102147834762903,0.005158825303767413,0.005622887549983371,0.005520407137277347,0.03604216778943949,0.0036293534839473133,0.0020264051418096883,0.0017634365356206448,0.001293573511326986,0.0010228705343676766,0.0016764248644551524,0.0,0.0
30,0.04939676825430439,5.882318339303887e-05,0.0018352833218628127,0.001511755813201099,0.20413115216969313,0.02336750960288469,0.002035282145399145,0.008861712578161306,0.0024617502249986768,0.002017635190381233,0.050334998029423365,0.013102864100799408,0.026555726142787398,0.010852877336015672,0.02300280586584785,0.0314145210910524,0.006973488391244758,0.023317509897000606,0.018846947959129653,0.08384068329009829,0.005573496626490433,0.01174404856442021,0.01062346692078282,0.02204692913571097,0.003641155052029106,0.004532326280433645,0.0791465932553338,0.009405827024546915,0.020529291004170565,0.0061440815054029105,0.010770524879265417,0.00018529302768807243,0.0031676284257151433,0.00503820565761378,0.00017352839100946468,0.08749948529714532,0.002717631072758396,0.009058770242527986,0.0072852512632278635,0.0045705613496391205,0.0027882188928300424,0.00046470314880500707,0.0012676396021199876,0.0009441120934582739,0.0012058752595572968,0.010908759360239058,0.004532326280433645,0.0042617396368256665,0.0018411656402021167,0.002873512508749949,0.00010882288927712192,5.294086505373498e-05,0.007244075034852737,0.0066676078376009555,0.007705837024488092,0.04434385680084235,0.0045705613496391205,0.0028117481661872577,0.002282339515649908,0.0017499897059429063,0.0014146975606025849,0.002185281263051394,0.0,0.0
31,0.004293274740199743,0.00034280900967374376,0.0004995216998103124,0.0075581224513782555,0.07890810433147347,0.007287140091350439,0.005935493138922536,0.013591561021636146,0.0016291590078780776,0.012997358738201658,0.026758691840819086,0.0029481574831941963,0.013506674981145505,0.020555481189579915,0.01917771545546258,0.014828938304172801,0.0015834511399215785,0.0070977789241020856,0.01141390759828008,0.01968376685069525,0.0028959199198153405,0.008041319912632676,0.0033072907314238326,0.0027816502499240924,0.000923951902263519,0.009177486916122798,0.01854107015178277,0.009618241357131898,0.13454763902537767,0.029876621404994565,0.1385699314055496,0.0007247961918816297,0.0008194767755058066,0.2189896602272987,0.0016781317235457552,0.011142925238252263,0.00972271648388961,0.0022560097684243517,0.0029285683969271256,0.0046752619224076294,0.0014561220791856164,0.0005060513952326694,0.000937011293108233,0.001191669414580157,0.0018315795659711454,0.005227021185596798,0.0022658043115578877,0.002824093270169413,0.0016618074849898627,0.008717143388846627,0.00017630177640363967,0.018074196929084244,0.00495930367328016,0.049197990159749,0.0034476791830045086,0.0034248252490262595,0.0012765554550707983,0.0011198427649342295,0.002203772205045496,0.005184578165351478,0.0007770337552604859,0.0017238395915022543,0.0,0.0
32,0.0006780810306831667,0.00033904051534158335,0.12612307170706902,0.007967452110527209,0.05119511781657908,0.008815053398881167,0.003898965926428208,0.009662654687235126,0.0013561620613663334,0.02051195117816579,0.024410917104594,0.004238006441769792,0.0101712154602475,0.009493134429564332,0.017630106797762335,0.013392100355992542,0.0016952025767079167,0.00711985082217325,0.009832174944905916,0.03407357179182913,0.004916087472452958,0.004577046957111375,0.005424648245465334,0.010849296490930667,0.0020342430920494998,0.024919477877606375,0.022546194270215293,0.008984573656551958,0.09527038481098492,0.020172910662824207,0.013392100355992542,0.006950330564502458,0.0010171215460247499,0.04102390235633158,0.002203763349720292,0.012205458552297,0.007458891337514834,0.006441769791490083,0.002712324122732667,0.004238006441769792,0.001525682319037125,0.0011866418036955415,0.0018647228343787086,0.002203763349720292,0.0033904051534158334,0.003729445668757417,0.005424648245465334,0.002203763349720292,0.00508560773012375,0.004577046957111375,0.001525682319037125,0.21868113239532125,0.004577046957111375,0.03780301746058654,0.011866418036955416,0.009832174944905916,0.004407526699440584,0.007797931852856416,0.007797931852856416,0.001525682319037125,0.001525682319037125,0.001525682319037125,0.0,0.0
33,4.111334950458414e-05,4.111334950458414e-05,0.003001274513834642,0.002137894174238375,0.008921596842494757,0.002014554125724623,0.0009867203881100191,0.002466800970275048,0.0004933601940550096,0.005509188833614274,0.010031657279118528,0.0028779344653208894,0.00427578834847675,0.0028368211158163056,0.003700201455412572,0.005550302183118859,0.0007811536405870985,0.0029190478148254733,0.0027134810673025526,0.0034946347078896513,0.001480080582165029,0.0016034206306787813,0.003247954610862147,0.0008633803395962669,0.000616700242568762,0.005098055338568433,0.01512971261768696,0.0023434609217612957,0.06306787814003206,0.019652181063191214,0.003247954610862147,0.0003289067960366731,0.0008222669900916827,0.017103153393907,0.0020967808247337907,0.005139168688073017,0.00546807548410969,0.0014389672326604447,0.0011511737861283557,0.009127163590017678,0.07449738930230645,0.0365497677095753,0.022406775479998354,0.0022612342227521275,0.009620523784072688,0.00994943058010936,0.012292891501870656,0.005879208979155531,0.006084775726678452,0.005056941989063849,0.0011511737861283557,0.4501089503761871,0.016116433005796984,0.028614891255190556,0.007359289561320559,0.010812810919705628,0.0008633803395962669,0.00189121407721087,0.0017267606791925337,0.07116720799243513,0.0007811536405870985,0.0009867203881100191,0.0,0.0
34,0.0007921396133768273,2.460060911108159e-06,0.0009077624761989106,0.0024895816420414567,0.03114929125645151,0.0033456828391070963,0.0023124572564416695,0.005766382775637525,0.0014046947802427588,0.016789915718313186,0.02352064237110511,0.0027257474895078402,0.006292835810614671,0.0060566699631482875,0.011887014322474623,0.007303920845080123,0.0009077624761989106,0.004870920603994155,0.005968107770348394,0.012174841449074278,0.0014046947802427588,0.002959453276063115,0.028039774264810795,0.07604048276235319,0.0011832892982430246,0.003904116665928648,0.004957022735882941,0.022777703975950442,0.15853124523363196,0.0385343941115982,0.156939585824145,0.007517946144346534,0.029341146486787012,0.24602823165901586,0.0029717535806186557,0.005864785212081851,0.0027798688295522195,0.0013087524047095407,0.0025289426166191873,0.004386288604505848,6.888170551102844e-05,0.00010332255826654268,0.0003591688930217912,0.018381575127800164,0.001731882881420144,0.003357983143662637,0.002243575550930641,0.002492041702952565,0.001594119470398087,0.005542517232726683,0.0002410859692885996,0.0004526512076439012,0.0028561307177965723,0.010718485389698247,0.0003222679793551688,0.0,0.00024846615202192405,0.0012029697855318897,0.001594119470398087,0.0,0.00086840150162118,0.0009520435725988576,0.0,0.0
35,0.0,0.0,7.673860911270984e-05,0.0002302158273381295,0.0049688249400479615,0.001266187050359712,0.0002302158273381295,0.0011894484412470023,0.0003645083932853717,0.0028009592326139086,0.003932853717026379,0.005122302158273381,0.003856115107913669,0.0019184652278177458,0.0,0.00581294964028777,0.0,0.0004412470023980815,0.00452757793764988,0.0034340527577937647,0.0,0.000882494004796163,0.0014580335731414868,0.016172661870503598,0.002973621103117506,0.0052182254196642686,0.06223501199040767,0.000671462829736211,0.05970263788968825,0.03376498800959232,0.0019952038369304556,0.0,0.0,0.017515587529976017,0.34720383693045564,0.02724220623501199,0.0031654676258992807,0.00019184652278177457,0.059798561151079135,0.0638273381294964,0.012258992805755396,0.007309352517985612,0.0068297362110311755,0.03269064748201439,0.029793764988009595,0.02538129496402878,0.0073860911270983215,0.015731414868105517,0.011952038369304556,0.00890167865707434,0.003107913669064748,0.0006139088729016787,0.024517985611510792,0.03015827338129496,0.016038369304556353,0.012911270983213428,0.007290167865707434,0.00030695443645083935,0.000460431654676259,0.0,0.0006522781774580336,0.0015155875299760193,0.0,0.0
36,7.693728072874992e-05,0.0,0.00040776758786237457,0.00021542438604049975,0.0012386902197328738,0.00036160521942512464,0.0001846494737489998,0.0001769557456761248,0.00015387456145749985,0.0007462916230688742,0.006047270265279743,0.0006693543423401243,0.001861882193635748,0.0002000369298947498,0.0008770850003077492,0.0024542992552471225,0.0005385609651012495,0.00023081184218624976,0.0017849449129069982,0.0022850372376438726,0.0015310518865021233,0.00031544285098787466,0.001007878377546624,0.000938634824890749,0.00040776758786237457,0.005424078291376869,0.03589124145996184,0.0021850187726964974,0.01731088816396873,0.006362713116267619,0.024635317289345725,0.0001000184649473749,0.000977103465255124,0.00487012987012987,0.0006616606142672493,0.05644118914261095,0.003239059518680372,0.0033698528959192463,0.001030959561765249,0.06404259247861144,0.026797254877823598,0.006962823905951868,0.010971256231919739,0.0058549270634578685,0.017503231365790607,0.0252277343509571,0.008647750353911491,0.00480858004554687,0.0028159044746722474,0.0013310149566073738,0.0006154982458299994,0.47324890749061366,0.007901458730842617,0.02729734720256047,0.013756385794300486,0.03753769926755708,0.007032067458607743,0.0015618267987936234,0.0018695759217086231,0.06501200221579369,0.0008924724564534991,0.001100203114421124,0.0,0.0
37,0.0,0.0,0.0,0.00014510278113663845,0.022853688029020557,0.0007980652962515114,0.00012091898428053205,0.00012091898428053205,0.02681983071342201,9.673518742442564e-05,0.005102781136638453,0.0028053204353083432,0.0,0.0004836759371221282,2.418379685610641e-05,0.0007255139056831923,0.00014510278113663845,0.0006771463119709794,0.0011366384522370012,0.004328899637243047,4.836759371221282e-05,0.0008948004836759371,0.0003385731559854897,0.0003869407496977026,0.00031438935912938334,0.0008706166868198308,0.00626360338573156,0.011680773881499395,0.05857315598548972,0.02026602176541717,0.0012091898428053204,9.673518742442564e-05,0.0009189842805320435,0.008730350665054414,4.836759371221282e-05,0.0094316807738815,0.20875453446191053,0.02079806529625151,0.006795646916565901,0.03032648125755744,0.07525997581620314,0.010544135429262394,0.03257557436517533,0.006481257557436518,0.00437726723095526,0.06072551390568319,0.0033615477629987908,0.020048367593712216,0.0007980652962515114,0.000652962515114873,0.00016928657799274486,0.00592503022974607,0.016251511487303506,0.06009673518742443,0.16469165659008464,0.03656590084643289,0.004981862152357921,0.0015961305925030228,0.006045949214026602,0.034365175332527205,0.00016928657799274486,0.0011850060459492142,0.0,0.0
38,0.0,0.0,0.0,0.0,0.08007298751155241,0.0016588070807365106,9.478897604208632e-05,0.0,0.050214460058295225,0.0,0.017559657811796487,0.010023934216450626,0.0001184862200526079,0.0006872200763051257,2.369724401052158e-05,0.0006635228322946042,0.00026066968411573736,0.0010900732244839926,0.0010426787364629494,0.019597620796701347,0.0001184862200526079,0.0013744401526102515,0.0014455318846418163,0.005592549586483093,0.0002369724401052158,0.0009715870044313846,0.0027251830612099815,0.038057773880897657,0.1788904950354274,0.0602857887627669,0.0009004952723998199,9.478897604208632e-05,0.0012796511765681654,0.003957439749757104,0.0,0.02367354676651106,0.004692054314083273,0.28654707457522693,0.021280125121448376,0.02343657432640584,0.0,0.0,0.00018957795208417264,0.012725420033650089,0.018365364108154224,0.00028436692812625893,0.00436029289793597,0.059835541126566985,0.0009952842484419063,0.0014218346406312946,0.0,0.018863006232375176,0.013270456645892085,0.0014455318846418163,0.023175904642290104,2.369724401052158e-05,0.0,0.002630394085167895,0.0024171188890732007,0.0,0.0004028531481788668,0.0009241925164103416,0.0,0.0
39,0.0,0.0,0.0005559480651849106,0.0030577143585170086,0.016637904075794255,0.0032256570032082837,0.0007296818355551953,0.0013435411575302007,0.0005443658138268917,0.004627109417528579,0.016493125933819016,0.007794855163946768,0.0037700228170351752,0.004638691668886598,0.0033530617681464922,0.0041174903577757445,0.0,0.0029361007192578096,0.007991753437033091,0.0050846083461703285,0.0012682565237030774,0.002501766293332098,0.003248821505924322,0.0557974959172564,0.0033067327627144165,0.0156302482076466,0.07120768134910063,0.008576657130613048,0.026720253882949768,0.03051923232837999,0.01319218429678361,0.0005038279340738252,0.02059903404023674,0.016834802348880577,0.004349135384936123,0.04734245242590255,0.009642224255550794,0.01703749174764591,0.2519313404139497,0.01857214005258342,0.01644100580270793,0.004945621329874102,0.014448858569128668,0.02590949628788844,0.020842261318755138,0.011663327117525105,0.0067061235362929844,0.013255886679252715,0.006237042356293217,0.004517078029627399,0.0013956612886412863,0.018977518850114086,0.014732623727400133,0.06449576668712866,0.006364447121231426,0.017280719026164307,0.022371118498013647,0.002287494643208747,0.0046734384229606555,0.012201901805672986,0.0026291710582703066,0.0019400271024681778,0.0,0.0
40,0.0,0.0,0.0003504373727979729,0.0005121776987047295,0.006981790734974997,0.0018734921084199317,0.0002830455703368242,0.0008087016295337835,0.0013478360492229725,0.0006469613036270268,0.0035043737279797284,0.0016982734220209452,0.00146914129365304,0.0015904465380831077,0.00033695901230574313,0.002493496691062499,4.0435081476689173e-05,0.001994797352849999,0.002506975051554729,0.0018869704689121615,0.0015904465380831077,0.001320879328238513,0.0020352324343266884,0.002722628819430404,0.001172617362823986,0.0023856698071246614,0.013774884423058778,0.0036526356933942556,0.03356111762565202,0.012009219198576684,0.024341919048966883,0.011119647406089523,0.002102624236787837,0.008518323831089187,0.0007413098270726349,0.007992667771892226,0.0032752415996118232,0.004056986508161147,0.009070936611270605,0.5419648753925572,0.060369576644696936,0.006806572048576011,0.019327968945857425,0.015068807030312832,0.02347930397746418,0.004811774695726012,0.011456606418395266,0.0038548111007777014,0.0027361071799226343,0.0006065262221503376,0.0004852209777202701,0.016686210289380398,0.008612672354534794,0.05787607995363443,0.00637526451282466,0.01466445621554594,0.009138328413731753,0.007413098270726348,0.005296995673446282,0.0012804442467618238,0.004474815683420269,0.0014421845726685805,0.0,0.0
